demo_npi,series,value
1578727327,peer_group,376.53
1578727327,peer_group,375.84
1578727327,peer_group,375.77
1578727327,peer_group,374.12
1578727327,peer_group,372.84
1578727327,peer_group,368.08
1578727327,peer_group,366.43
1578727327,peer_group,366.34
1578727327,peer_group,364.39
1578727327,peer_group,362.71
1578727327,peer_group,361.39
1578727327,peer_group,358.60
1578727327,peer_group,358.49
1578727327,peer_group,355.86
1578727327,peer_group,354.16
1578727327,peer_group,352.64
1578727327,peer_group,349.80
1578727327,peer_group,347.80
1578727327,peer_group,346.68
1578727327,peer_group,345.81
1578727327,peer_group,342.68
1578727327,peer_group,333.84
1578727327,peer_group,331.91
1578727327,peer_group,330.31
1578727327,peer_group,330.25
1578727327,peer_group,329.92
1578727327,peer_group,319.62
1578727327,peer_group,313.03
1578727327,peer_group,311.93
1578727327,peer_group,311.28
1578727327,peer_group,310.68
1578727327,peer_group,310.63
1578727327,peer_group,305.92
1578727327,peer_group,305.22
1578727327,peer_group,304.38
1578727327,peer_group,304.06
1578727327,peer_group,301.48
1578727327,peer_group,297.63
1578727327,peer_group,287.81
1578727327,peer_group,287.70
1578727327,peer_group,282.69
1578727327,peer_group,279.63
1578727327,peer_group,275.81
1578727327,peer_group,273.67
1578727327,peer_group,271.89
1578727327,peer_group,270.17
1578727327,peer_group,261.27
1578727327,peer_group,258.43
1578727327,peer_group,257.84
1578727327,peer_group,256.19
1578727327,peer_group,256.16
1578727327,peer_group,252.25
1578727327,peer_group,248.35
1578727327,peer_group,247.63
1578727327,peer_group,247.06
1578727327,peer_group,243.47
1578727327,peer_group,243.46
1578727327,peer_group,240.91
1578727327,peer_group,240.28
1578727327,peer_group,231.13
1578727327,peer_group,221.76
1578727327,peer_group,220.72
1578727327,peer_group,220.46
1578727327,peer_group,219.17
1578727327,peer_group,217.51
1578727327,peer_group,216.22
1578727327,peer_group,210.65
1578727327,peer_group,209.02
1578727327,peer_group,203.38
1578727327,peer_group,200.31
1578727327,peer_group,199.95
1578727327,peer_group,196.19
1578727327,peer_group,193.50
1578727327,peer_group,192.92
1578727327,peer_group,192.44
1578727327,peer_group,192.33
1578727327,peer_group,190.43
1578727327,peer_group,189.69
1578727327,peer_group,187.73
1578727327,peer_group,187.03
1578727327,peer_group,186.93
1578727327,peer_group,186.29
1578727327,peer_group,186.08
1578727327,peer_group,185.06
1578727327,peer_group,183.12
1578727327,peer_group,182.13
1578727327,peer_group,179.01
1578727327,peer_group,178.55
1578727327,peer_group,176.18
1578727327,peer_group,173.00
1578727327,peer_group,170.57
1578727327,peer_group,166.00
1578727327,peer_group,164.30
1578727327,peer_group,161.73
1578727327,peer_group,161.06
1578727327,peer_group,157.74
1578727327,peer_group,156.31
1578727327,peer_group,155.30
1578727327,peer_group,155.28
1578727327,peer_group,153.54
1578727327,peer_group,151.97
1578727327,peer_group,150.28
1578727327,peer_group,143.90
1578727327,peer_group,142.88
1578727327,peer_group,142.74
1578727327,peer_group,137.43
1578727327,peer_group,136.35
1578727327,peer_group,130.57
1578727327,peer_group,130.12
1578727327,peer_group,128.26
1578727327,peer_group,126.41
1578727327,peer_group,125.44
1578727327,peer_group,125.24
1578727327,peer_group,117.89
1578727327,peer_group,117.88
1578727327,peer_group,117.41
1578727327,peer_group,115.64
1578727327,peer_group,114.17
1578727327,peer_group,114.12
1578727327,peer_group,112.08
1578727327,peer_group,108.76
1578727327,peer_group,105.92
1578727327,peer_group,105.61
1578727327,peer_group,104.80
1578727327,peer_group,100.53
1578727327,peer_group,100.30
1578727327,peer_group,100.07
1578727327,peer_group,96.59
1578727327,peer_group,95.84
1578727327,peer_group,94.56
1578727327,peer_group,93.47
1578727327,peer_group,89.76
1578727327,peer_group,85.85
1578727327,peer_group,85.61
1578727327,peer_group,84.36
1578727327,peer_group,80.21
1578727327,peer_group,80.09
1578727327,peer_group,78.45
1578727327,peer_group,77.31
1578727327,peer_group,74.33
1578727327,peer_group,73.24
1578727327,peer_group,68.92
1578727327,peer_group,63.59
1578727327,peer_group,58.30
1578727327,peer_group,54.70
1578727327,peer_group,50.13
1578727327,peer_group,46.00
1578727327,peer_group,41.04
1578727327,peer_group,40.10
1578727327,peer_group,38.58
1578727327,peer_group,37.03
1578727327,peer_group,36.85
1578727327,peer_group,33.41
1578727327,peer_group,29.70
1578727327,peer_group,29.00
1578727327,peer_group,25.89
1578727327,peer_group,25.56
1578727327,peer_group,25.52
1578727327,peer_group,24.30
1578727327,peer_group,22.44
1578727327,peer_group,17.97
1578727327,peer_group,12.46
1578727327,this_provider,44773965.84
1598712978,peer_group,24285393.33
1598712978,peer_group,2016036.48
1598712978,peer_group,1906413.13
1598712978,peer_group,1529428.24
1598712978,peer_group,1443149.04
1598712978,peer_group,1229973.29
1598712978,peer_group,1194097.16
1598712978,peer_group,1149390.97
1598712978,peer_group,1147837.84
1598712978,peer_group,1114403.12
1598712978,peer_group,1005926.53
1598712978,peer_group,944001.01
1598712978,peer_group,912733.80
1598712978,peer_group,830861.22
1598712978,peer_group,800110.62
1598712978,peer_group,798883.59
1598712978,peer_group,713604.95
1598712978,peer_group,670811.81
1598712978,peer_group,654597.42
1598712978,peer_group,632550.46
1598712978,peer_group,629670.17
1598712978,peer_group,609948.78
1598712978,peer_group,602129.23
1598712978,peer_group,506286.62
1598712978,peer_group,501566.52
1598712978,peer_group,492816.11
1598712978,peer_group,485810.74
1598712978,peer_group,469287.26
1598712978,peer_group,447610.41
1598712978,peer_group,422638.69
1598712978,peer_group,415407.50
1598712978,peer_group,392727.44
1598712978,peer_group,382084.01
1598712978,peer_group,376894.48
1598712978,peer_group,359156.36
1598712978,peer_group,357864.69
1598712978,peer_group,350106.18
1598712978,peer_group,334343.09
1598712978,peer_group,333381.62
1598712978,peer_group,305403.24
1598712978,peer_group,286212.31
1598712978,peer_group,282937.91
1598712978,peer_group,271497.32
1598712978,peer_group,271286.65
1598712978,peer_group,247724.66
1598712978,peer_group,245719.54
1598712978,peer_group,240931.45
1598712978,peer_group,239486.61
1598712978,peer_group,217035.61
1598712978,peer_group,212289.78
1598712978,peer_group,205162.26
1598712978,peer_group,195504.89
1598712978,peer_group,194997.39
1598712978,peer_group,192087.86
1598712978,peer_group,190952.38
1598712978,peer_group,190500.45
1598712978,peer_group,188860.81
1598712978,peer_group,186262.44
1598712978,peer_group,185789.94
1598712978,peer_group,172882.84
1598712978,peer_group,164799.91
1598712978,peer_group,159191.37
1598712978,peer_group,149017.11
1598712978,peer_group,143506.81
1598712978,peer_group,140034.01
1598712978,peer_group,138777.89
1598712978,peer_group,132464.58
1598712978,peer_group,125875.82
1598712978,peer_group,118546.45
1598712978,peer_group,117327.57
1598712978,peer_group,116237.32
1598712978,peer_group,115084.52
1598712978,peer_group,111326.98
1598712978,peer_group,109183.41
1598712978,peer_group,106985.02
1598712978,peer_group,103604.89
1598712978,peer_group,99648.64
1598712978,peer_group,93709.09
1598712978,peer_group,91698.78
1598712978,peer_group,89361.25
1598712978,peer_group,87053.84
1598712978,peer_group,77336.91
1598712978,peer_group,69441.39
1598712978,peer_group,67898.46
1598712978,peer_group,62784.90
1598712978,peer_group,62351.75
1598712978,peer_group,61854.35
1598712978,peer_group,61162.52
1598712978,peer_group,58631.50
1598712978,peer_group,58173.15
1598712978,peer_group,55239.55
1598712978,peer_group,55097.42
1598712978,peer_group,55071.11
1598712978,peer_group,53382.90
1598712978,peer_group,48872.79
1598712978,peer_group,47662.84
1598712978,peer_group,47482.85
1598712978,peer_group,47264.82
1598712978,peer_group,47250.74
1598712978,peer_group,46945.55
1598712978,peer_group,46896.84
1598712978,peer_group,45004.06
1598712978,peer_group,43818.07
1598712978,peer_group,43120.20
1598712978,peer_group,42938.47
1598712978,peer_group,42916.89
1598712978,peer_group,42603.69
1598712978,peer_group,40911.72
1598712978,peer_group,40121.71
1598712978,peer_group,39682.83
1598712978,peer_group,38201.80
1598712978,peer_group,35987.04
1598712978,peer_group,34474.56
1598712978,peer_group,34268.39
1598712978,peer_group,33431.98
1598712978,peer_group,33140.71
1598712978,peer_group,32430.97
1598712978,peer_group,32112.70
1598712978,peer_group,31841.69
1598712978,peer_group,31328.77
1598712978,peer_group,31087.10
1598712978,peer_group,29651.99
1598712978,peer_group,27807.58
1598712978,peer_group,27444.35
1598712978,peer_group,27074.08
1598712978,peer_group,26838.74
1598712978,peer_group,26256.03
1598712978,peer_group,25558.13
1598712978,peer_group,25405.59
1598712978,peer_group,25066.78
1598712978,peer_group,23432.79
1598712978,peer_group,23177.30
1598712978,peer_group,22630.91
1598712978,peer_group,22177.61
1598712978,peer_group,21737.06
1598712978,peer_group,21392.31
1598712978,peer_group,20951.32
1598712978,peer_group,20852.24
1598712978,peer_group,20385.03
1598712978,peer_group,20001.50
1598712978,peer_group,19890.87
1598712978,peer_group,18260.87
1598712978,peer_group,18165.48
1598712978,peer_group,17599.55
1598712978,peer_group,17463.92
1598712978,peer_group,16955.38
1598712978,peer_group,16776.08
1598712978,peer_group,16720.38
1598712978,peer_group,16509.80
1598712978,peer_group,15860.62
1598712978,peer_group,15738.02
1598712978,peer_group,15727.93
1598712978,peer_group,15494.35
1598712978,peer_group,15129.85
1598712978,peer_group,15116.01
1598712978,peer_group,15107.12
1598712978,peer_group,15005.16
1598712978,peer_group,14951.86
1598712978,peer_group,14761.94
1598712978,peer_group,14731.08
1598712978,peer_group,14373.50
1598712978,peer_group,14163.06
1598712978,peer_group,14125.20
1598712978,peer_group,14098.45
1598712978,peer_group,14040.16
1598712978,peer_group,14021.80
1598712978,peer_group,13578.93
1598712978,peer_group,13229.82
1598712978,peer_group,13139.64
1598712978,peer_group,13054.28
1598712978,peer_group,13025.66
1598712978,peer_group,12821.35
1598712978,peer_group,12796.77
1598712978,peer_group,12594.12
1598712978,peer_group,12529.17
1598712978,peer_group,12371.24
1598712978,peer_group,12085.43
1598712978,peer_group,11900.40
1598712978,peer_group,11874.20
1598712978,peer_group,11827.19
1598712978,peer_group,11658.04
1598712978,peer_group,11601.66
1598712978,peer_group,11587.96
1598712978,peer_group,11567.94
1598712978,peer_group,11476.10
1598712978,peer_group,11408.91
1598712978,peer_group,11146.44
1598712978,peer_group,11092.94
1598712978,peer_group,10993.96
1598712978,peer_group,10951.59
1598712978,peer_group,10905.32
1598712978,peer_group,10904.30
1598712978,peer_group,10858.44
1598712978,peer_group,10845.04
1598712978,peer_group,10761.55
1598712978,peer_group,10757.99
1598712978,peer_group,10667.80
1598712978,peer_group,10507.23
1598712978,peer_group,10423.18
1598712978,peer_group,10413.63
1598712978,peer_group,10365.68
1598712978,peer_group,10306.47
1598712978,peer_group,10047.23
1598712978,peer_group,10018.85
1598712978,peer_group,9925.84
1598712978,peer_group,9889.89
1598712978,peer_group,9814.62
1598712978,peer_group,9765.27
1598712978,peer_group,9745.20
1598712978,peer_group,9472.12
1598712978,peer_group,9467.53
1598712978,peer_group,9435.84
1598712978,peer_group,9395.45
1598712978,peer_group,9392.82
1598712978,peer_group,9292.77
1598712978,peer_group,9258.02
1598712978,peer_group,9144.31
1598712978,peer_group,8933.48
1598712978,peer_group,8928.50
1598712978,peer_group,8791.68
1598712978,peer_group,8788.86
1598712978,peer_group,8539.82
1598712978,peer_group,8532.57
1598712978,peer_group,8526.25
1598712978,peer_group,8509.93
1598712978,peer_group,8393.32
1598712978,peer_group,8366.46
1598712978,peer_group,8294.43
1598712978,peer_group,8243.92
1598712978,peer_group,8148.20
1598712978,peer_group,8116.88
1598712978,peer_group,8084.55
1598712978,peer_group,8080.56
1598712978,peer_group,8058.21
1598712978,peer_group,8027.68
1598712978,peer_group,7981.17
1598712978,peer_group,7950.50
1598712978,peer_group,7774.91
1598712978,peer_group,7707.04
1598712978,peer_group,7668.99
1598712978,peer_group,7595.05
1598712978,peer_group,7574.97
1598712978,peer_group,7565.64
1598712978,peer_group,7453.78
1598712978,peer_group,7453.05
1598712978,peer_group,7435.05
1598712978,peer_group,7395.82
1598712978,peer_group,7305.56
1598712978,peer_group,7176.35
1598712978,peer_group,7030.48
1598712978,peer_group,6966.32
1598712978,peer_group,6940.33
1598712978,peer_group,6902.91
1598712978,peer_group,6895.47
1598712978,peer_group,6851.77
1598712978,peer_group,6740.63
1598712978,peer_group,6737.57
1598712978,peer_group,6689.72
1598712978,peer_group,6672.11
1598712978,peer_group,6643.00
1598712978,peer_group,6642.08
1598712978,peer_group,6570.98
1598712978,peer_group,6478.43
1598712978,peer_group,6473.73
1598712978,peer_group,6406.66
1598712978,peer_group,6326.17
1598712978,peer_group,6298.23
1598712978,peer_group,6288.57
1598712978,peer_group,6280.22
1598712978,peer_group,6254.21
1598712978,peer_group,6230.26
1598712978,peer_group,6215.35
1598712978,peer_group,6213.30
1598712978,peer_group,6205.85
1598712978,peer_group,6192.41
1598712978,peer_group,6176.13
1598712978,peer_group,6169.66
1598712978,peer_group,6055.19
1598712978,peer_group,6047.79
1598712978,peer_group,6042.73
1598712978,peer_group,6036.67
1598712978,peer_group,6012.48
1598712978,peer_group,5969.19
1598712978,peer_group,5955.50
1598712978,peer_group,5945.17
1598712978,peer_group,5937.48
1598712978,peer_group,5902.06
1598712978,peer_group,5797.90
1598712978,peer_group,5747.81
1598712978,peer_group,5728.29
1598712978,peer_group,5675.44
1598712978,peer_group,5671.06
1598712978,peer_group,5640.96
1598712978,peer_group,5605.22
1598712978,peer_group,5547.84
1598712978,peer_group,5532.11
1598712978,peer_group,5509.45
1598712978,peer_group,5492.90
1598712978,peer_group,5435.04
1598712978,peer_group,5432.30
1598712978,peer_group,5376.15
1598712978,peer_group,5365.68
1598712978,peer_group,5338.21
1598712978,peer_group,5274.27
1598712978,peer_group,5272.00
1598712978,peer_group,5247.67
1598712978,peer_group,5238.48
1598712978,peer_group,5227.97
1598712978,peer_group,5192.79
1598712978,peer_group,5159.99
1598712978,peer_group,5151.04
1598712978,peer_group,5143.79
1598712978,peer_group,5138.61
1598712978,peer_group,5098.61
1598712978,peer_group,5085.23
1598712978,peer_group,5083.68
1598712978,peer_group,5070.56
1598712978,peer_group,5051.12
1598712978,peer_group,5030.42
1598712978,peer_group,5021.09
1598712978,peer_group,5015.76
1598712978,peer_group,5007.48
1598712978,peer_group,4968.71
1598712978,peer_group,4941.52
1598712978,peer_group,4882.25
1598712978,peer_group,4875.78
1598712978,peer_group,4838.50
1598712978,peer_group,4826.09
1598712978,peer_group,4825.49
1598712978,peer_group,4820.78
1598712978,peer_group,4820.01
1598712978,peer_group,4819.01
1598712978,peer_group,4794.33
1598712978,peer_group,4787.93
1598712978,peer_group,4757.26
1598712978,peer_group,4750.03
1598712978,peer_group,4698.60
1598712978,peer_group,4696.75
1598712978,peer_group,4682.29
1598712978,peer_group,4640.13
1598712978,peer_group,4635.05
1598712978,peer_group,4599.88
1598712978,peer_group,4560.58
1598712978,peer_group,4553.69
1598712978,peer_group,4479.50
1598712978,peer_group,4452.94
1598712978,peer_group,4445.02
1598712978,peer_group,4439.96
1598712978,peer_group,4433.38
1598712978,peer_group,4414.96
1598712978,peer_group,4412.93
1598712978,peer_group,4411.93
1598712978,peer_group,4397.68
1598712978,peer_group,4390.60
1598712978,peer_group,4388.92
1598712978,peer_group,4355.83
1598712978,peer_group,4337.81
1598712978,peer_group,4300.20
1598712978,peer_group,4291.59
1598712978,peer_group,4290.73
1598712978,peer_group,4288.26
1598712978,peer_group,4271.95
1598712978,peer_group,4268.59
1598712978,peer_group,4245.64
1598712978,peer_group,4212.64
1598712978,peer_group,4174.77
1598712978,peer_group,4172.04
1598712978,peer_group,4109.86
1598712978,peer_group,4107.04
1598712978,peer_group,4103.21
1598712978,peer_group,4100.47
1598712978,peer_group,4055.79
1598712978,peer_group,4049.95
1598712978,peer_group,4040.75
1598712978,peer_group,4038.73
1598712978,peer_group,4032.50
1598712978,peer_group,4025.96
1598712978,peer_group,4009.58
1598712978,peer_group,3995.34
1598712978,peer_group,3973.06
1598712978,peer_group,3966.99
1598712978,peer_group,3961.94
1598712978,peer_group,3950.13
1598712978,peer_group,3944.61
1598712978,peer_group,3941.58
1598712978,peer_group,3897.04
1598712978,peer_group,3891.45
1598712978,peer_group,3877.57
1598712978,peer_group,3870.21
1598712978,peer_group,3861.02
1598712978,peer_group,3838.70
1598712978,peer_group,3833.03
1598712978,peer_group,3828.02
1598712978,peer_group,3822.50
1598712978,peer_group,3803.16
1598712978,peer_group,3786.15
1598712978,peer_group,3780.00
1598712978,peer_group,3772.66
1598712978,peer_group,3761.84
1598712978,peer_group,3754.47
1598712978,peer_group,3753.70
1598712978,peer_group,3730.46
1598712978,peer_group,3729.96
1598712978,peer_group,3724.01
1598712978,peer_group,3702.85
1598712978,peer_group,3679.91
1598712978,peer_group,3676.28
1598712978,peer_group,3665.85
1598712978,peer_group,3655.78
1598712978,peer_group,3651.69
1598712978,peer_group,3651.44
1598712978,peer_group,3651.37
1598712978,peer_group,3648.53
1598712978,peer_group,3646.66
1598712978,peer_group,3642.07
1598712978,peer_group,3633.81
1598712978,peer_group,3629.08
1598712978,peer_group,3628.60
1598712978,peer_group,3620.53
1598712978,peer_group,3605.55
1598712978,peer_group,3596.12
1598712978,peer_group,3588.85
1598712978,peer_group,3546.19
1598712978,peer_group,3541.35
1598712978,peer_group,3537.89
1598712978,peer_group,3531.41
1598712978,peer_group,3522.21
1598712978,peer_group,3510.78
1598712978,peer_group,3506.14
1598712978,peer_group,3501.22
1598712978,peer_group,3484.74
1598712978,peer_group,3481.89
1598712978,peer_group,3461.35
1598712978,peer_group,3458.32
1598712978,peer_group,3457.51
1598712978,peer_group,3446.27
1598712978,peer_group,3441.32
1598712978,peer_group,3440.89
1598712978,peer_group,3422.65
1598712978,peer_group,3409.42
1598712978,peer_group,3387.50
1598712978,peer_group,3378.54
1598712978,peer_group,3372.45
1598712978,peer_group,3364.29
1598712978,peer_group,3359.86
1598712978,peer_group,3358.15
1598712978,peer_group,3355.82
1598712978,peer_group,3345.86
1598712978,peer_group,3343.78
1598712978,peer_group,3332.83
1598712978,peer_group,3323.49
1598712978,peer_group,3323.34
1598712978,peer_group,3317.69
1598712978,peer_group,3316.29
1598712978,peer_group,3309.30
1598712978,peer_group,3304.81
1598712978,peer_group,3295.51
1598712978,peer_group,3293.70
1598712978,peer_group,3292.67
1598712978,peer_group,3286.41
1598712978,peer_group,3284.68
1598712978,peer_group,3270.58
1598712978,peer_group,3266.08
1598712978,peer_group,3264.38
1598712978,peer_group,3245.67
1598712978,peer_group,3244.36
1598712978,peer_group,3241.55
1598712978,peer_group,3240.67
1598712978,peer_group,3239.93
1598712978,peer_group,3224.42
1598712978,peer_group,3224.22
1598712978,peer_group,3221.78
1598712978,peer_group,3214.93
1598712978,peer_group,3214.00
1598712978,peer_group,3204.08
1598712978,peer_group,3202.75
1598712978,peer_group,3200.20
1598712978,peer_group,3194.72
1598712978,peer_group,3175.84
1598712978,peer_group,3171.78
1598712978,peer_group,3138.69
1598712978,peer_group,3137.62
1598712978,peer_group,3135.71
1598712978,peer_group,3125.86
1598712978,peer_group,3123.35
1598712978,peer_group,3122.26
1598712978,peer_group,3121.07
1598712978,peer_group,3120.89
1598712978,peer_group,3116.76
1598712978,peer_group,3116.68
1598712978,peer_group,3115.64
1598712978,peer_group,3110.41
1598712978,peer_group,3092.47
1598712978,peer_group,3084.21
1598712978,peer_group,3083.53
1598712978,peer_group,3072.10
1598712978,peer_group,3071.29
1598712978,peer_group,3053.31
1598712978,peer_group,3041.39
1598712978,peer_group,3032.90
1598712978,peer_group,3028.67
1598712978,peer_group,3028.19
1598712978,peer_group,3013.48
1598712978,peer_group,3012.52
1598712978,peer_group,3010.67
1598712978,peer_group,3002.84
1598712978,peer_group,2995.92
1598712978,peer_group,2995.03
1598712978,peer_group,2991.37
1598712978,peer_group,2986.29
1598712978,peer_group,2982.20
1598712978,peer_group,2981.17
1598712978,peer_group,2978.24
1598712978,peer_group,2969.93
1598712978,peer_group,2963.62
1598712978,peer_group,2957.04
1598712978,peer_group,2955.67
1598712978,peer_group,2954.36
1598712978,peer_group,2935.89
1598712978,peer_group,2932.82
1598712978,peer_group,2930.72
1598712978,peer_group,2929.21
1598712978,peer_group,2926.75
1598712978,peer_group,2924.66
1598712978,peer_group,2924.66
1598712978,peer_group,2922.02
1598712978,peer_group,2921.77
1598712978,peer_group,2917.41
1598712978,peer_group,2910.15
1598712978,peer_group,2909.84
1598712978,peer_group,2907.53
1598712978,peer_group,2895.79
1598712978,peer_group,2895.54
1598712978,peer_group,2895.12
1598712978,peer_group,2893.91
1598712978,peer_group,2889.76
1598712978,peer_group,2877.06
1598712978,peer_group,2872.98
1598712978,peer_group,2867.15
1598712978,peer_group,2862.44
1598712978,peer_group,2859.83
1598712978,peer_group,2859.52
1598712978,peer_group,2856.79
1598712978,peer_group,2830.12
1598712978,peer_group,2814.73
1598712978,peer_group,2808.07
1598712978,peer_group,2801.48
1598712978,peer_group,2801.46
1598712978,peer_group,2793.57
1598712978,peer_group,2789.61
1598712978,peer_group,2782.94
1598712978,peer_group,2777.84
1598712978,peer_group,2772.07
1598712978,peer_group,2771.35
1598712978,peer_group,2771.11
1598712978,peer_group,2768.82
1598712978,peer_group,2761.93
1598712978,peer_group,2755.28
1598712978,peer_group,2749.58
1598712978,peer_group,2748.99
1598712978,peer_group,2748.58
1598712978,peer_group,2745.06
1598712978,peer_group,2744.65
1598712978,peer_group,2743.11
1598712978,peer_group,2741.47
1598712978,peer_group,2739.33
1598712978,peer_group,2738.49
1598712978,peer_group,2737.07
1598712978,peer_group,2736.93
1598712978,peer_group,2736.41
1598712978,peer_group,2732.73
1598712978,peer_group,2719.92
1598712978,peer_group,2716.24
1598712978,peer_group,2716.20
1598712978,peer_group,2701.25
1598712978,peer_group,2701.03
1598712978,peer_group,2695.79
1598712978,peer_group,2684.54
1598712978,peer_group,2681.85
1598712978,peer_group,2681.30
1598712978,peer_group,2667.50
1598712978,peer_group,2662.39
1598712978,peer_group,2655.61
1598712978,peer_group,2655.11
1598712978,peer_group,2646.85
1598712978,peer_group,2639.37
1598712978,peer_group,2639.12
1598712978,peer_group,2638.91
1598712978,peer_group,2637.17
1598712978,peer_group,2635.99
1598712978,peer_group,2628.63
1598712978,peer_group,2628.26
1598712978,peer_group,2625.70
1598712978,peer_group,2620.97
1598712978,peer_group,2613.88
1598712978,peer_group,2613.17
1598712978,peer_group,2610.22
1598712978,peer_group,2599.07
1598712978,peer_group,2598.67
1598712978,peer_group,2587.44
1598712978,peer_group,2578.54
1598712978,peer_group,2573.85
1598712978,peer_group,2563.86
1598712978,peer_group,2559.21
1598712978,peer_group,2540.79
1598712978,peer_group,2525.24
1598712978,peer_group,2525.17
1598712978,peer_group,2517.29
1598712978,peer_group,2510.72
1598712978,peer_group,2509.74
1598712978,peer_group,2503.14
1598712978,peer_group,2490.19
1598712978,peer_group,2485.36
1598712978,peer_group,2481.74
1598712978,peer_group,2479.94
1598712978,peer_group,2474.16
1598712978,peer_group,2470.09
1598712978,peer_group,2463.96
1598712978,peer_group,2461.15
1598712978,peer_group,2458.37
1598712978,peer_group,2454.73
1598712978,peer_group,2440.24
1598712978,peer_group,2439.46
1598712978,peer_group,2438.87
1598712978,peer_group,2438.60
1598712978,peer_group,2437.80
1598712978,peer_group,2428.35
1598712978,peer_group,2421.45
1598712978,peer_group,2419.85
1598712978,peer_group,2409.92
1598712978,peer_group,2406.17
1598712978,peer_group,2401.82
1598712978,peer_group,2398.24
1598712978,peer_group,2397.68
1598712978,peer_group,2393.12
1598712978,peer_group,2386.45
1598712978,peer_group,2384.87
1598712978,peer_group,2380.16
1598712978,peer_group,2379.50
1598712978,peer_group,2378.92
1598712978,peer_group,2369.90
1598712978,peer_group,2369.28
1598712978,peer_group,2364.68
1598712978,peer_group,2361.64
1598712978,peer_group,2354.69
1598712978,peer_group,2346.64
1598712978,peer_group,2342.59
1598712978,peer_group,2341.20
1598712978,peer_group,2338.48
1598712978,peer_group,2338.21
1598712978,peer_group,2329.58
1598712978,peer_group,2327.68
1598712978,peer_group,2320.53
1598712978,peer_group,2318.55
1598712978,peer_group,2316.77
1598712978,peer_group,2314.19
1598712978,peer_group,2313.42
1598712978,peer_group,2293.45
1598712978,peer_group,2291.59
1598712978,peer_group,2280.78
1598712978,peer_group,2269.23
1598712978,peer_group,2265.96
1598712978,peer_group,2254.49
1598712978,peer_group,2238.85
1598712978,peer_group,2233.14
1598712978,peer_group,2231.36
1598712978,peer_group,2229.83
1598712978,peer_group,2224.39
1598712978,peer_group,2224.33
1598712978,peer_group,2220.65
1598712978,peer_group,2219.55
1598712978,peer_group,2218.20
1598712978,peer_group,2217.69
1598712978,peer_group,2213.72
1598712978,peer_group,2212.25
1598712978,peer_group,2208.05
1598712978,peer_group,2207.85
1598712978,peer_group,2204.73
1598712978,peer_group,2200.22
1598712978,peer_group,2195.88
1598712978,peer_group,2191.02
1598712978,peer_group,2188.74
1598712978,peer_group,2188.05
1598712978,peer_group,2183.21
1598712978,peer_group,2173.34
1598712978,peer_group,2170.75
1598712978,peer_group,2169.31
1598712978,peer_group,2167.28
1598712978,peer_group,2165.70
1598712978,peer_group,2165.00
1598712978,peer_group,2164.69
1598712978,peer_group,2160.96
1598712978,peer_group,2155.37
1598712978,peer_group,2153.61
1598712978,peer_group,2153.15
1598712978,peer_group,2147.29
1598712978,peer_group,2145.18
1598712978,peer_group,2144.31
1598712978,peer_group,2144.14
1598712978,peer_group,2141.18
1598712978,peer_group,2138.20
1598712978,peer_group,2137.64
1598712978,peer_group,2135.83
1598712978,peer_group,2135.52
1598712978,peer_group,2125.41
1598712978,peer_group,2123.17
1598712978,peer_group,2114.97
1598712978,peer_group,2109.54
1598712978,peer_group,2108.55
1598712978,peer_group,2108.10
1598712978,peer_group,2107.98
1598712978,peer_group,2107.09
1598712978,peer_group,2103.38
1598712978,peer_group,2100.74
1598712978,peer_group,2099.46
1598712978,peer_group,2097.79
1598712978,peer_group,2090.23
1598712978,peer_group,2087.29
1598712978,peer_group,2086.06
1598712978,peer_group,2083.96
1598712978,peer_group,2083.15
1598712978,peer_group,2079.32
1598712978,peer_group,2078.92
1598712978,peer_group,2078.91
1598712978,peer_group,2078.19
1598712978,peer_group,2071.69
1598712978,peer_group,2071.48
1598712978,peer_group,2065.58
1598712978,peer_group,2064.22
1598712978,peer_group,2063.51
1598712978,peer_group,2063.50
1598712978,peer_group,2063.16
1598712978,peer_group,2063.11
1598712978,peer_group,2054.89
1598712978,peer_group,2049.51
1598712978,peer_group,2047.86
1598712978,peer_group,2046.99
1598712978,peer_group,2042.15
1598712978,peer_group,2040.08
1598712978,peer_group,2039.68
1598712978,peer_group,2039.02
1598712978,peer_group,2035.85
1598712978,peer_group,2032.18
1598712978,peer_group,2031.67
1598712978,peer_group,2030.53
1598712978,peer_group,2027.83
1598712978,peer_group,2023.40
1598712978,peer_group,2022.89
1598712978,peer_group,2018.49
1598712978,peer_group,2016.68
1598712978,peer_group,2014.02
1598712978,peer_group,2013.60
1598712978,peer_group,2003.67
1598712978,peer_group,2001.77
1598712978,peer_group,1998.98
1598712978,peer_group,1998.31
1598712978,peer_group,1994.95
1598712978,peer_group,1992.87
1598712978,peer_group,1992.87
1598712978,peer_group,1991.88
1598712978,peer_group,1991.40
1598712978,peer_group,1991.17
1598712978,peer_group,1990.78
1598712978,peer_group,1989.86
1598712978,peer_group,1985.71
1598712978,peer_group,1985.41
1598712978,peer_group,1985.12
1598712978,peer_group,1983.66
1598712978,peer_group,1981.92
1598712978,peer_group,1979.60
1598712978,peer_group,1978.53
1598712978,peer_group,1975.13
1598712978,peer_group,1971.21
1598712978,peer_group,1968.05
1598712978,peer_group,1964.99
1598712978,peer_group,1963.33
1598712978,peer_group,1963.16
1598712978,peer_group,1963.07
1598712978,peer_group,1960.95
